sport,league,event_ticker,market_ticker,game_id,home_team,away_team,expiration_time,selection,yes_bid,yes_ask,implied_prob_mid,spread,yes_bid_size,yes_ask_size,volume,volume_24h,open_interest,status,source,fetched_at
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-ARI,,LAC,ARI,2026-09-14T02:25:00Z,away,0.18,0.19,0.185,0.01,182623.98,114206.57,124528.43,27199.98,95077.55,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-LAC,,LAC,ARI,2026-09-14T02:25:00Z,home,0.8,0.81,0.805,0.01,114480.49,485745.16,166435.33,20719.03,101501.67,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-ATL,,PIT,ATL,2026-09-13T20:00:00Z,away,0.31,0.32,0.315,0.01,101385.02,368454.5,90370.64,37442.89,76571.29,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-PIT,,PIT,ATL,2026-09-13T20:00:00Z,home,0.67,0.68,0.675,0.01,136020.56,18581.31,283262.05,167968.05,254464.04,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-BAL,,IND,BAL,2026-09-13T20:00:00Z,away,0.6,0.61,0.605,0.01,130783.48,299909.15,135849.74,36139.66,115638.2,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-IND,,IND,BAL,2026-09-13T20:00:00Z,home,0.39,0.4,0.395,0.01,58364.65,305934.86,55291.51,12367.54,48318.3,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-BUF,,HOU,BUF,2026-09-13T20:00:00Z,away,0.51,0.52,0.515,0.01,188608.77,495943.49,269478.67,64253.61,213194.46,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-HOU,,HOU,BUF,2026-09-13T20:00:00Z,home,0.48,0.49,0.485,0.01,37054.48,823472.64,178735.76,63770.78,158619.54,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CHI,,CAR,CHI,2026-09-13T20:00:00Z,away,0.59,0.6,0.595,0.01,144661.94,343664.78,220833.93,43739.24,185885.89,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CAR,,CAR,CHI,2026-09-13T20:00:00Z,home,0.39,0.4,0.395,0.01,102377.13,30171.85,57432.72,12917.33,44753.54,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-CLE,,JAX,CLE,2026-09-13T20:00:00Z,away,0.21,0.22,0.215,0.01,13945.44,270384.86,117117.63,27891.57,98257.76,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-JAC,,JAX,CLE,2026-09-13T20:00:00Z,home,0.78,0.79,0.785,0.01,140114.18,99757.85,123099.42,37189.72,99528.31,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-DAL,,NYG,DAL,2026-09-14T06:20:00Z,away,0.6,0.61,0.605,0.01,184693.94,139249.1,440125.72,76281.94,350641.81,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-NYG,,NYG,DAL,2026-09-14T06:20:00Z,home,0.39,0.4,0.395,0.01,12436.4,412624.4,179839.61,42411.57,138815.92,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-GB,,MIN,GB,2026-09-13T23:25:00Z,away,0.45,0.47,0.45999999999999996,0.02,119211.29,365933.6,309040.84,66137.05,263900.1,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-MIN,,MIN,GB,2026-09-13T23:25:00Z,home,0.54,0.55,0.545,0.01,166.3,269130.54,132359.72,27225.25,114826.12,active,kalshi,2026-09-11T10:57:47.283300+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-MIA,,LV,MIA,2026-09-13T23:25:00Z,away,0.39,0.4,0.395,0.01,64852.54,217858.34,96727.14,15468.4,86492.47,active,kalshi,2026-09-11T10:57:47.283300+00:00
