sport,league,event_ticker,market_ticker,game_id,home_team,away_team,commence_time,selection,yes_bid,yes_ask,implied_prob_mid,spread,yes_bid_size,yes_ask_size,volume,volume_24h,open_interest,status,source,fetched_at
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-HOU,,HOU,CIN,2026-09-20T20:00:00Z,home,0.55,0.56,0.555,0.01,1917.0,2223.0,1956.57,150.51,1498.02,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-CLE,,TB,CLE,2026-09-20T20:00:00Z,away,0.26,0.27,0.265,0.01,3949.76,1356.0,2517.13,311.41,1638.33,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-TB,,TB,CLE,2026-09-20T20:00:00Z,home,0.72,0.73,0.725,0.01,1120.0,6887.29,2255.25,692.32,2180.24,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-GB,,NYJ,GB,2026-09-20T20:00:00Z,away,0.68,0.69,0.685,0.01,12.23,2008.09,2815.98,227.68,2664.68,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-NYJ,,NYJ,GB,2026-09-20T20:00:00Z,home,0.3,0.32,0.31,0.02,4682.05,1323.0,1855.2,342.59,1333.65,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-IND,,KC,IND,2026-09-21T03:20:00Z,away,0.27,0.28,0.275,0.01,137.0,7552.0,7339.45,431.85,4348.91,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-KC,,KC,IND,2026-09-21T03:20:00Z,home,0.71,0.73,0.72,0.02,3061.5,3639.92,1257.23,174.66,925.67,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-JAC,,DEN,JAX,2026-09-20T23:05:00Z,away,0.41,0.43,0.42,0.02,221.3,3739.17,940.24,189.83,614.58,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-DEN,,DEN,JAX,2026-09-20T23:05:00Z,home,0.57,0.59,0.58,0.02,1081.95,4711.0,2023.7,123.53,1699.03,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LV,,LAC,LV,2026-09-20T23:05:00Z,away,0.2,0.21,0.205,0.01,696.57,2347.91,13068.26,5232.7,11208.94,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LAC,,LAC,LV,2026-09-20T23:05:00Z,home,0.78,0.8,0.79,0.02,3382.34,6743.27,11366.27,6394.03,11009.4,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-MIA,,SF,MIA,2026-09-20T23:25:00Z,away,0.13,0.15,0.14,0.02,5438.01,1450.06,14332.54,2072.83,9540.94,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-SF,,SF,MIA,2026-09-20T23:25:00Z,home,0.85,0.86,0.855,0.01,209.89,3395.81,4949.16,1046.7,3600.56,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-MIN,,CHI,MIN,2026-09-20T20:00:00Z,away,0.39,0.4,0.395,0.01,500.0,1681.87,8551.3,1067.85,7840.37,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-CHI,,CHI,MIN,2026-09-20T20:00:00Z,home,0.6,0.61,0.605,0.01,25.69,5101.0,7135.53,583.33,5343.31,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-NO,,BAL,NO,2026-09-20T20:00:00Z,away,0.21,0.23,0.22,0.02,2253.0,1182.0,7213.25,899.06,6809.63,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-BAL,,BAL,NO,2026-09-20T20:00:00Z,home,0.77,0.78,0.775,0.01,261.24,7775.51,4930.34,1746.78,4563.62,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-PHI,,TEN,PHI,2026-09-20T20:00:00Z,away,0.69,0.7,0.695,0.01,114.3,5364.5,9171.61,937.21,7712.13,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-TEN,,TEN,PHI,2026-09-20T20:00:00Z,home,0.3,0.31,0.305,0.01,843.38,1370.0,1045.17,353.58,950.91,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-PIT,,NE,PIT,2026-09-20T20:00:00Z,away,0.33,0.36,0.345,0.03,187.74,100.0,17282.24,4112.72,15157.39,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-NE,,NE,PIT,2026-09-20T20:00:00Z,home,0.65,0.66,0.655,0.01,5.56,18.22,4643.56,3352.27,3332.22,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-SEA,,ARI,SEA,2026-09-20T23:25:00Z,away,0.74,0.75,0.745,0.01,301.92,322.52,4411.93,2274.44,3468.49,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-ARI,,ARI,SEA,2026-09-20T23:25:00Z,home,0.25,0.26,0.255,0.01,3.43,1864.0,3820.94,1512.04,3166.04,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-WAS,,DAL,WAS,2026-09-20T23:25:00Z,away,0.31,0.33,0.32,0.02,8013.0,1186.0,1824.34,342.44,1377.83,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-DAL,,DAL,WAS,2026-09-20T23:25:00Z,home,0.66,0.68,0.67,0.02,762.0,4975.59,8192.58,3768.64,7734.15,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-NYG,,LA,NYG,2026-09-22T03:15:00Z,away,0.17,0.18,0.175,0.01,1379.6,686.93,6496.88,1225.88,5726.88,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-LAR,,LA,NYG,2026-09-22T03:15:00Z,home,0.81,0.83,0.8200000000000001,0.02,1422.0,8085.81,19360.51,319.64,18923.23,active,kalshi,2026-09-10T14:51:52.484699+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-SF,,LA,SF,2026-09-11T06:35:00Z,away,0.35,0.36,0.355,0.01,505078.79,8955060.9,1450989.99,807161.98,1271643.48,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-LAR,,LA,SF,2026-09-11T06:35:00Z,home,0.64,0.65,0.645,0.01,1189494.11,6436770.1,1394267.46,797465.38,1157656.32,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-ARI,,LAC,ARI,2026-09-14T02:25:00Z,away,0.18,0.19,0.185,0.01,47479.43,140395.72,95983.41,17330.41,69880.36,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-LAC,,LAC,ARI,2026-09-14T02:25:00Z,home,0.8,0.81,0.805,0.01,80297.3,287111.56,147227.01,20912.84,84452.03,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-ATL,,PIT,ATL,2026-09-13T20:00:00Z,away,0.37,0.38,0.375,0.01,3314.02,310349.76,54784.53,9781.31,42927.08,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-PIT,,PIT,ATL,2026-09-13T20:00:00Z,home,0.62,0.63,0.625,0.01,117738.15,65520.47,120690.34,34459.71,108326.19,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-BAL,,IND,BAL,2026-09-13T20:00:00Z,away,0.6,0.61,0.605,0.01,86891.82,94611.08,101305.92,19415.47,82734.76,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-IND,,IND,BAL,2026-09-13T20:00:00Z,home,0.38,0.39,0.385,0.01,142997.7,7535.69,43424.32,6156.7,36963.46,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-BUF,,HOU,BUF,2026-09-13T20:00:00Z,away,0.51,0.52,0.515,0.01,86332.14,378605.15,211687.99,37548.71,160840.91,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-HOU,,HOU,BUF,2026-09-13T20:00:00Z,home,0.47,0.48,0.475,0.01,123641.64,13339.56,119482.44,31949.91,106700.45,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CHI,,CAR,CHI,2026-09-13T20:00:00Z,away,0.59,0.6,0.595,0.01,92354.04,140039.19,179620.68,26975.49,148831.79,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CAR,,CAR,CHI,2026-09-13T20:00:00Z,home,0.39,0.4,0.395,0.01,67641.02,35010.02,46307.43,8554.48,34614.47,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-CLE,,JAX,CLE,2026-09-13T20:00:00Z,away,0.21,0.22,0.215,0.01,13796.48,225855.95,90679.57,22415.25,74408.8,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-JAC,,JAX,CLE,2026-09-13T20:00:00Z,home,0.78,0.79,0.785,0.01,94961.11,11576.51,90235.95,19727.01,69921.4,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-DAL,,NYG,DAL,2026-09-14T06:20:00Z,away,0.59,0.61,0.6,0.02,125939.99,43652.82,370889.33,69663.42,297977.32,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-NYG,,NYG,DAL,2026-09-14T06:20:00Z,home,0.4,0.41,0.405,0.01,2079.21,369014.37,141078.63,34766.46,105628.12,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-GB,,MIN,GB,2026-09-13T23:25:00Z,away,0.46,0.47,0.4649999999999999,0.01,2654.77,299593.05,254786.61,51402.54,214012.21,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-MIN,,MIN,GB,2026-09-13T23:25:00Z,home,0.53,0.54,0.535,0.01,59576.67,47212.63,107871.33,22917.21,93757.87,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-MIA,,LV,MIA,2026-09-13T23:25:00Z,away,0.39,0.4,0.395,0.01,35605.14,59778.95,83052.13,32671.37,73340.91,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-LV,,LV,MIA,2026-09-13T23:25:00Z,home,0.59,0.6,0.595,0.01,95405.45,122918.87,68587.98,11396.17,53814.68,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-NO,,DET,NO,2026-09-13T20:00:00Z,away,0.25,0.26,0.255,0.01,206893.79,19107.62,108036.51,17852.2,87886.82,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-DET,,DET,NO,2026-09-13T20:00:00Z,home,0.74,0.75,0.745,0.01,10918.65,232706.03,198246.58,26564.49,116061.79,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-NYJ,,TEN,NYJ,2026-09-13T23:00:00Z,away,0.47,0.48,0.475,0.01,135389.75,41014.6,94503.01,12978.63,79773.76,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-TEN,,TEN,NYJ,2026-09-13T23:00:00Z,home,0.51,0.52,0.515,0.01,114728.68,195845.11,55670.01,16409.89,43570.81,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-TB,,CIN,TB,2026-09-13T20:00:00Z,away,0.35,0.36,0.355,0.01,28578.61,26605.67,77153.37,14712.89,68796.52,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-CIN,,CIN,TB,2026-09-13T20:00:00Z,home,0.64,0.65,0.645,0.01,7151.04,154425.12,29721.75,6170.73,24246.58,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-WAS,,PHI,WAS,2026-09-13T23:25:00Z,away,0.31,0.32,0.315,0.01,70255.22,138420.27,78216.28,7331.41,73448.65,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-PHI,,PHI,WAS,2026-09-13T23:25:00Z,home,0.67,0.68,0.675,0.01,80210.94,373995.06,85988.16,26848.94,77639.0,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-DEN,,KC,DEN,2026-09-15T03:15:00Z,away,0.43,0.44,0.435,0.01,16336.66,110891.21,266452.12,52618.8,235987.28,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-KC,,KC,DEN,2026-09-15T03:15:00Z,home,0.56,0.57,0.565,0.01,22517.6,28945.45,53545.87,8861.18,43646.13,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-DET,,BUF,DET,2026-09-18T03:15:00Z,away,0.39,0.4,0.395,0.01,247.89,1107.74,11010.5,2099.86,8460.17,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-BUF,,BUF,DET,2026-09-18T03:15:00Z,home,0.6,0.61,0.605,0.01,198.74,4378.77,13102.85,1414.06,11431.96,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-CAR,,ATL,CAR,2026-09-20T20:00:00Z,away,0.46,0.48,0.47,0.02,2301.0,1898.0,8801.89,294.99,6188.09,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-ATL,,ATL,CAR,2026-09-20T20:00:00Z,home,0.52,0.53,0.525,0.01,500.0,1968.0,1144.52,65.67,1045.59,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-CIN,,HOU,CIN,2026-09-20T20:00:00Z,away,0.43,0.44,0.435,0.01,981.0,7749.89,6306.49,670.31,5084.03,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-HOU,,HOU,CIN,2026-09-20T20:00:00Z,home,0.55,0.56,0.555,0.01,2077.0,2223.0,1956.57,150.51,1498.02,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-CLE,,TB,CLE,2026-09-20T20:00:00Z,away,0.26,0.27,0.265,0.01,4109.76,1356.0,2517.13,311.41,1638.33,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-TB,,TB,CLE,2026-09-20T20:00:00Z,home,0.72,0.73,0.725,0.01,1120.0,6887.29,2255.25,692.32,2180.24,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-GB,,NYJ,GB,2026-09-20T20:00:00Z,away,0.68,0.69,0.685,0.01,12.23,2008.09,2815.98,227.68,2664.68,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-NYJ,,NYJ,GB,2026-09-20T20:00:00Z,home,0.3,0.32,0.31,0.02,4842.05,1323.0,1855.2,342.59,1333.65,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-IND,,KC,IND,2026-09-21T03:20:00Z,away,0.27,0.28,0.275,0.01,137.0,7552.0,7339.45,431.85,4348.91,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-KC,,KC,IND,2026-09-21T03:20:00Z,home,0.71,0.73,0.72,0.02,3421.5,3639.92,1257.23,174.66,925.67,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-JAC,,DEN,JAX,2026-09-20T23:05:00Z,away,0.41,0.43,0.42,0.02,221.3,3739.17,940.24,189.83,614.58,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-DEN,,DEN,JAX,2026-09-20T23:05:00Z,home,0.57,0.59,0.58,0.02,1081.95,4711.0,2023.7,123.53,1699.03,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LV,,LAC,LV,2026-09-20T23:05:00Z,away,0.2,0.21,0.205,0.01,696.57,2311.73,13104.44,5232.7,11245.12,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LAC,,LAC,LV,2026-09-20T23:05:00Z,home,0.78,0.8,0.79,0.02,3542.34,6743.27,11366.27,6394.03,11009.4,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-MIA,,SF,MIA,2026-09-20T23:25:00Z,away,0.13,0.15,0.14,0.02,5598.01,1450.06,14332.54,2072.83,9540.94,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-SF,,SF,MIA,2026-09-20T23:25:00Z,home,0.85,0.86,0.855,0.01,209.89,3395.81,4949.16,1046.7,3600.56,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-MIN,,CHI,MIN,2026-09-20T20:00:00Z,away,0.39,0.4,0.395,0.01,656.02,1681.87,8555.28,1067.85,7840.37,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-CHI,,CHI,MIN,2026-09-20T20:00:00Z,home,0.6,0.61,0.605,0.01,25.69,5101.0,7135.53,583.33,5343.31,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-NO,,BAL,NO,2026-09-20T20:00:00Z,away,0.21,0.23,0.22,0.02,2413.0,1161.38,7233.87,899.06,6830.25,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-BAL,,BAL,NO,2026-09-20T20:00:00Z,home,0.77,0.78,0.775,0.01,261.24,7775.51,4930.34,1746.78,4563.62,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-PHI,,TEN,PHI,2026-09-20T20:00:00Z,away,0.69,0.7,0.695,0.01,114.3,5364.5,9171.61,937.21,7712.13,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-TEN,,TEN,PHI,2026-09-20T20:00:00Z,home,0.3,0.31,0.305,0.01,843.38,1370.0,1045.17,353.58,950.91,active,kalshi,2026-09-10T14:55:41.602047+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-PIT,,NE,PIT,2026-09-20T20:00:00Z,away,0.34,0.37,0.355,0.03,25.64,100.0,17282.24,4112.72,15157.39,active,kalshi,2026-09-10T14:55:41.602047+00:00
