sport,league,event_ticker,market_ticker,game_id,home_team,away_team,expiration_time,selection,yes_bid,yes_ask,implied_prob_mid,spread,yes_bid_size,yes_ask_size,volume,volume_24h,open_interest,status,source,fetched_at
soccer,EPL,KXEPLGAME-26SEP12AVLNFO,KXEPLGAME-26SEP12AVLNFO-NFO,,Aston Villa,Nott'm Forest,2026-09-12T17:00:00Z,away,0.28,0.29,0.28500000000000003,0.01,63431.17,1783.5,13200.16,7896.44,12458.18,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12AVLNFO,KXEPLGAME-26SEP12AVLNFO-TIE,,Aston Villa,Nott'm Forest,2026-09-12T17:00:00Z,draw,0.28,0.29,0.28500000000000003,0.01,1742.0,144432.16,7954.5,5394.85,7668.6,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12AVLNFO,KXEPLGAME-26SEP12AVLNFO-AVL,,Aston Villa,Nott'm Forest,2026-09-12T17:00:00Z,home,0.43,0.44,0.435,0.01,628.95,122569.19,155255.05,128445.68,152622.69,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12BOUBRE,KXEPLGAME-26SEP12BOUBRE-BRE,,Bournemouth,Brentford,2026-09-12T17:00:00Z,away,0.34,0.35,0.345,0.01,47885.5,405.0,22152.52,11749.47,20141.2,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12BOUBRE,KXEPLGAME-26SEP12BOUBRE-TIE,,Bournemouth,Brentford,2026-09-12T17:00:00Z,draw,0.26,0.27,0.265,0.01,29090.48,139444.4,17095.45,7596.04,14686.59,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12BOUBRE,KXEPLGAME-26SEP12BOUBRE-BOU,,Bournemouth,Brentford,2026-09-12T17:00:00Z,home,0.38,0.39,0.385,0.01,45393.08,24671.29,26787.15,16070.18,21067.6,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12CFCHUL,KXEPLGAME-26SEP12CFCHUL-HUL,,Chelsea,Hull,2026-09-12T17:00:00Z,away,0.07,0.08,0.07500000000000001,0.01,142065.8,491094.24,186699.94,68128.43,168920.05,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12CFCHUL,KXEPLGAME-26SEP12CFCHUL-TIE,,Chelsea,Hull,2026-09-12T17:00:00Z,draw,0.13,0.14,0.135,0.01,42651.89,174061.29,35172.04,15491.85,34414.9,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12CFCHUL,KXEPLGAME-26SEP12CFCHUL-CFC,,Chelsea,Hull,2026-09-12T17:00:00Z,home,0.79,0.8,0.795,0.01,56863.59,605693.22,126570.52,68082.18,114523.44,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12CRYIPS,KXEPLGAME-26SEP12CRYIPS-IPS,,Crystal Palace,Ipswich,2026-09-12T17:00:00Z,away,0.23,0.24,0.235,0.01,4545.72,163697.55,6759.63,2034.18,6496.18,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12CRYIPS,KXEPLGAME-26SEP12CRYIPS-TIE,,Crystal Palace,Ipswich,2026-09-12T17:00:00Z,draw,0.25,0.26,0.255,0.01,54813.14,19695.5,4950.3,3575.79,4841.01,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12CRYIPS,KXEPLGAME-26SEP12CRYIPS-CRY,,Crystal Palace,Ipswich,2026-09-12T17:00:00Z,home,0.51,0.52,0.515,0.01,1541.1,162766.35,43124.1,36490.02,42275.27,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12LFCFUL,KXEPLGAME-26SEP12LFCFUL-FUL,,Liverpool,Fulham,2026-09-12T17:00:00Z,away,0.14,0.15,0.14500000000000002,0.01,62941.69,26766.87,84736.29,66819.58,74958.48,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12LFCFUL,KXEPLGAME-26SEP12LFCFUL-TIE,,Liverpool,Fulham,2026-09-12T17:00:00Z,draw,0.19,0.2,0.195,0.01,51178.27,22249.19,33314.56,20782.93,24544.13,active,kalshi,2026-09-12T06:02:05.906807+00:00
soccer,EPL,KXEPLGAME-26SEP12LFCFUL,KXEPLGAME-26SEP12LFCFUL-LFC,,Liverpool,Fulham,2026-09-12T17:00:00Z,home,0.65,0.66,0.655,0.01,63578.92,18554.96,351196.57,233981.18,320450.15,active,kalshi,2026-09-12T06:02:05.906807+00:00
